Code,Name,LegalName,Addreess,Telephone
32680030,"ТОВ ПЦ ""ЕКСКЛЮЗИВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПРОДЮСЕРСЬКИЙ ЦЕНТР ""ЕКСКЛЮЗИВ""","29013, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ КАМ'ЯНЕЦЬКА, будинок 66, офіс 301",+380382707220
23841771,"ТОВ""ТЕЛЕРАДІОКОМПАНІЯ ""ПОДОЛЯНИН ТV""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ПОДОЛЯНИН ТV""","32351, Хмельницька обл., КАМ'ЯНЕЦь-Подільський район, село Абрикосівка, ВУЛИЦЯ КОМСОМОЛЬСЬКА, будинок 10",+38006738410
36771791,"ПП""БУДПРОЕКТ-МАКСИМУМ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""БУДПРОЕКТ-МАКСИМУМ""","20250, Черкаська обл., місто Ватутіне, ВУЛИЦЯ КОМСОМОЛЬСЬКА, будинок 5",
31561226,"ТОВ ""ТРК ""ТІМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ТІМ""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ ЄВРОПЕЙСЬКА, будинок 76",+380474442020
32903281,"ПП ""ШПОЛА УКР-ЦЕНТР""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ШПОЛА УКР-ЦЕНТР""","20600, Черкаська обл., Шполянський район, місто Шпола, ВУЛИЦЯ МОЛОДІЖНА, будинок 46",
39479190,"ТОВ ""МАКЛАУТ ТВ ЧЕРКАСИ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ ЧЕРКАСИ""","18000, Черкаська обл., місто Черкаси, Придніпровський район, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 37",+380472520520
21385292,"ТОВ ""ТРК ""ВІККА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ВІККА""","18005, Черкаська обл., місто Черкаси, Придніпровський район, ВУЛИЦЯ ЮРІЯ ІЛЛЄНКА, будинок 27",+380350355
30147008,"ПП РК ""ЧЕРКАСИ-ВИБІР""","ПРИВАТНЕ ПІДПРИЄМСТВО РАДІОКОМПАНІЯ ""ЧЕРКАСИ - ВИБІР""","18001, Черкаська обл., місто Черкаси, Соснівський район, БУЛЬВАР ШЕВЧЕНКА, будинок 195/1",
32860767,,"ПРИВАТНЕ ПІДПРИЄМСТВО ТЕХНІЧНИЙ ТЕЛЕРАДІО ОПЕРАТОР ""КВАНТ""","19100, Черкаська обл., Монастирищенський район, місто Монастирище, ВУЛИЦЯ МИРУ, будинок 18, квартира 20",
38060349,"ТОВ ""МЕРКУРІЙ ТВ -ПЛЮС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕРКУРІЙ ТВ-ПЛЮС""","20200, Черкаська обл., Звенигородський район, місто Звенигородка, ПРОСПЕКТ ШЕВЧЕНКА, будинок 28",+380974604911
24414290,,"ТАЛЬНІВСЬКИЙ ТЕЛЕЦЕНТР ""АЛЬФА""","20400, Черкаська обл., Тальнівський район, місто Тальне, ВУЛИЦЯ СОБОРНА, будинок 30-Б",
21362687,"ТОВ ""ТК ""САТУРН-ТV""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""САТУРН-ТV""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ СТАРИЦЬКОГО, будинок 6",+380474423465
24414539,РАЙОННЕ РАДІОМОВЛЕННЯ,РЕДАКЦІЯ ЗВЕНИГОРОДСЬКОГО РАЙОННОГО РАДІОМОВЛЕННЯ,"20200, Черкаська обл., Звенигородський район, місто Звенигородка, ПРОСПЕКТ ШЕВЧЕНКА, будинок 68, кімната 209",
32934173,"ТОВ "" ТК "" КТБ-ЗОЛОТОНОША""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""КАБЕЛЬНЕ ТЕЛЕБАЧЕННЯ - ЗОЛОТОНОША""","19700, Черкаська обл., місто Золотоноша, ВУЛИЦЯ НОВОСЕЛІВСЬКА, будинок 2А, квартира 31",+380473723699
40250108,"ТОВ ""ТК""АНТЕНА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ""АНТЕНА""","18001, Черкаська обл., місто Черкаси, Придніпровський район, БУЛЬВАР ШЕВЧЕНКА, будинок 220",
22810293,"КП ""МЕДІА-ЦЕНТР""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МЕДІА-ЦЕНТР""","20701, Черкаська обл., місто Сміла, ВУЛИЦЯ ПЕРЕМОГИ, будинок 18",
36777290,"КП ""ТРО ""НА ХВИЛІ КОРСУНЯ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІООРГАНІЗАЦІЯ ""НА ХВИЛІ КОРСУНЯ"" КОРСУНЬ-ШЕВЧЕНКІВСЬКОЇ РАЙОННОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ","19400, Черкаська обл., Корсунь-Шевченківський район, місто Корсунь-Шевченківський, ВУЛИЦЯ ГЕРОЇВ МАЙДАНУ, будинок 14",
30239046,"ТОВ ""ФІРМА ""МЕГАСТАЙЛ-СЕРВІС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФІРМА ""МЕГАСТАЙЛ-СЕРВІС""","18000, Черкаська обл., місто Черкаси, Соснівський район, БУЛЬВАР ШЕВЧЕНКА, будинок 242А, кімната 802",+380472451262
36091270,"ПП ""ДІЛОВЕ РАДІО""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ДІЛОВЕ РАДІО""","20700, Черкаська обл., місто Сміла, ВУЛИЦЯ КАРМЕЛЮКА, будинок 74, квартира 263",
30991161,РЕДАКЦІЯ РАДІОМОВЛЕННЯ,РЕДАКЦІЯ  РАДІОМОВЛЕННЯ ДРАБІВСЬКОГО РАЙОНУ ТА СМТ ДРАБІВ ЧЕРКАСЬКОЇ ОБЛАСТІ,"19800, Черкаська обл., Драбівський район, селище міського типу Драбів, ВУЛИЦЯ ЛЕНІНА, будинок 69",
40852918,"ТОВ ""ТРК ХОЛОДНИЙ-ЯР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРК ХОЛОДНИЙ-ЯР""","20901, Черкаська обл., Чигиринський район, місто Чигирин, ВУЛИЦЯ ХЕРСОНСЬКА, будинок 59",+380938729830
39537702,"ТОВ ""МАКЛАУТ ТВ ЗВЕНИГОРОДКА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ ЗВЕНИГОРОДКА""","18000, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 37",+380472520520
21373840,"КО ""ГОЛОС ГОРОДИЩИНИ""","КОМУНАЛЬНА ОРГАНІЗАЦІЯ ""РЕДАКЦІЯ ГОРОДИЩЕНСЬКОГО РАЙОННОГО РАДІОМОВЛЕННЯ ""ГОЛОС ГОРОДИЩИНИ""","19500, Черкаська обл., Городищенський район, місто Городище, ПЛОЩА МИРУ, будинок 4",
25660527,,РЕДАКЦІЯ РАДІОМОВЛЕННЯ ЧОРНОБАЇВСЬКОГО РАЙОНУ ТА СМТ ЧОРНОБАЙ ЧЕРКАСЬКОЇ ОБЛАСТІ,"19900, Черкаська обл., Чорнобаївський район, селище міського типу Чорнобай, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 211",
32585519,"КП ""ЖАШКІВСЬКА ТРК ""ЖАСМІН""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЖАШКІВСЬКА ТЕЛЕРАДІОКОМПАНІЯ ""ЖАСМІН""","19200, Черкаська обл., Жашківський район, місто Жашків, ВУЛИЦЯ ЗАХИСНИКІВ УКРАЇНИ, будинок 17",
24415504,,РЕДАКЦІЯ РАДІОМОВЛЕННЯ ЧЕРКАСЬКОГО РАЙОНУ ЧЕРКАСЬКОЇ ОБЛАСТІ,"18003, Черкаська обл., місто Черкаси, Придніпровський район, ВУЛИЦЯ ЧОРНОВОЛА, будинок 157",
33283370,"КП ""ТК УМАНЬ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТЕЛЕКОМПАНІЯ УМАНЬ""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ ПУШКІНА, будинок 10",
21366366,РЕДАКЦІЯ МІСЬКРАЙРАДІО,РЕДАКЦІЯ СМІЛЯНСЬКОГО МІСЬКРАЙОННОГО РАДІО,"20700, Черкаська обл., місто Сміла, ВУЛИЦЯ НЕЗАЛЕЖНОСТІ, будинок 92",
02476014,,"РЕДАКЦІЯ СМІЛЯНСЬКОЇ РАЙОННОЇ ГАЗЕТИ ""СМІЛЯНСЬКІ ОБРІЇ""","20700, Черкаська обл., місто Сміла, ВУЛИЦЯ ПЕРЕМОГИ, будинок 18",
39537681,"ТОВ ""МАКЛАУТ ТВ СМІЛА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ СМІЛА""","18000, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 37",+380472520520
41736104,"КЗ РР ""ГОЛОС ГРОМАДИ""","""КОМУНАЛЬНИЙ ЗАКЛАД ""РЕДАКЦІЯ РАДІОМОВЛЕННЯ ""ГОЛОС ГРОМАДИ""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ ЗАЛІЗНЯКА, будинок 2 А",
21372314,"ТОВ ""ОБЛАСНА ТЕЛЕРАДІОКОМПАНІЯ ""ЯТРАНЬ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОБЛАСНА НЕЗАЛЕЖНА ТЕЛЕРАДІОКОМПАНІЯ ""ЯТРАНЬ""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ ГОРЬКОГО, будинок 26",+0474436395
30829238,"ТОВ ""КЕДР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КЕДР""","19700, Черкаська обл., місто Золотоноша, ВУЛИЦЯ ШЕВЧЕНКА, будинок 50,  А",+38080504460690
31127030,"ПП ""ТРК ЯТРАНЬ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""ЯТРАНЬ""","20300, Черкаська обл., місто Умань, ВУЛИЦЯ ГОРЬКОГО, будинок 26",
39537718,"ТОВ ""МАКЛАУТ ТВ ВАТУТІНО""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ ВАТУТІНО""","18000, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 37",+380472520520
37715282,"ТОВ ""МАКЛАУТ ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ""","18021, Черкаська обл., місто Черкаси, Придніпровський район, ВУЛИЦЯ СЕРЖАНТА ЖУЖОМИ, будинок 7, квартира 70",
36390796,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕКСПО-ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕКСПО-ТВ""","18008, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ ОБОРОННА, будинок 16",+38080472651079
34781698,"ПП ""ТРК ""СМІЛА-ТВ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""СМІЛА-ТВ""","20702, Черкаська обл., місто Сміла, ВУЛИЦЯ НЕЗАЛЕЖНОСТІ, будинок 88, квартира 72",
39537660,"ТОВ ""МАКЛАУТ ТВ ПЕРЕЯСЛАВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАКЛАУТ ТВ ПЕРЕЯСЛАВ""","18000, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 37",+380472520520
21351815,"ТОВ ""ТЕЛЕКОМПАНІЯ ""ІНЖЕНЕР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""ІНЖЕНЕР""","19002, Черкаська обл., місто Канів, ВУЛИЦЯ ОЛЕГА КОШОВОГО, будинок 6",+38080473636955
21284125,"ТОВ ""ТРК ""ЯТБ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЯТБ""","75100, Херсонська обл., Олешківський район, місто Олешки, ВУЛИЦЯ КОМУНАРІВ, будинок 10",+38080505937878
32089734,"ПТРК ""РУБІН-ПЛЮС""","ПРИВАТНА ТЕЛЕРАДІОКОМПАНІЯ ""РУБІН-ПЛЮС""","74900, Херсонська обл., місто Нова Каховка, ВУЛИЦЯ ПЕРШОТРАВНЕВА, будинок 19",
21351614,"ТОВ""ЦЕНТР БІТМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР БІТМ""","20200, Черкаська обл., Звенигородський район, місто Звенигородка, ПРОСПЕКТ ШЕВЧЕНКА, будинок 101-А",+380683927433
31412469,"КП ""МГПКО ""СЕЛИЩКОМУНГОСП"" ","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МАЛЕ ГОСПРОЗРАХУНКОВЕ ПІДПРИЄМСТВО КОМУНАЛЬНОГО ОБСЛУГОВУВАННЯ НАСЕЛЕННЯ ""СЕЛИЩКОМУНГОСП""","75550, Херсонська обл., Генічеський район, селище міського типу Рикове, ВУЛИЦЯ ДЕРЖАВНОГО ПРАПОРУ, будинок 93",
34174831,ПП 'БЕРИСЛАВСЬКЕ КТ',ПРИВАТНЕ ПІДПРИЄМСТВО 'БЕРИСЛАВСЬКЕ КАБЕЛЬНЕ ТЕЛЕБАЧЕННЯ',"74300, Херсонська обл., Бериславський район, місто Берислав, ВУЛИЦЯ 1 ТРАВНЯ , будинок 218",
40922031,"КП ""ЛЕПЕТИХА ФМ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛЕПЕТИХА ФМ"" ВЕЛИКОЛЕПЕТИСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ","74502, Херсонська обл., Великолепетиський район, селище міського типу Велика Лепетиха, ВУЛИЦЯ СОБОРНА, будинок 3А, квартира 11",
32479739,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""ТЕХНОСИСТЕМА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ТЕХНОСИСТЕМА""","73000, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ ТИРАСПІЛЬСЬКА, будинок 60-А",+380221504
38740220,"ТОВ ""ТРК ""РУБІНТЕЛЕКОМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""РУБІНТЕЛЕКОМ""","74900, Херсонська обл., місто Нова Каховка, ПРОСПЕКТ ПЕРЕМОГИ, будинок 18",+380554979675
24959285,"ПП ""ТРК ВТВ ПЛЮС""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ВТВ ПЛЮС""","73003, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ БОГОРОДИЦЬКА, будинок 10/5, квартира 4",
31293806,"ТОВ ""РЕАЛ-МЕДІА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕАЛ-МЕДІА""","73000, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ ГОРЬКОГО, будинок 8",+380424746
24960420,"ТЕЛЕРАДІОКОМПАНІЯ ""ВАШЕ РАДІО""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ВАШЕ РАДІО""","73000, Херсонська обл., місто Херсон, Суворовський район, ПАРК ЛЕНІНСЬКОГО КОМСОМОЛУ, КАФЕ ""МОЛОДІЖНЕ""",
32785643,"ПП ""ТОРНАДО""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТОРНАДО""","75500, Херсонська обл., Генічеський район, місто Генічеськ, ВУЛИЦЯ 40 РОКІВ ПЕРЕМОГИ, будинок 7-А",
41214689,"""ІВАНІВСЬКЕ РАДІО""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""СТУДІЯ МІСЦЕВОГО МОВЛЕННЯ ""ІВАНІВСЬКЕ РАДІО""","75401, Херсонська обл., Іванівський район, селище міського типу Іванівка, ВУЛИЦЯ МИРУ, будинок 2",
32479351,"ПП ""ТЕЛЕРАДІООРГАНІЗАЦІЯ ""СОФІЯ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІООРГАНІЗАЦІЯ ""СОФІЯ""","73000, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ 49 ГВАРДІЙСЬКОЇ ДИВІЗІЇ, будинок 16, корпус 1",
34907073,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""АКС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""АКС""","73039, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ 200 РОКІВ ХЕРСОНУ, будинок 38, корпус 4",+380453678
14116433,"ТОВ МП ""НТН-4""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МАЛЕ ПІДПРИЄМСТВО ""НЕЗАЛЕЖНА ТЕЛЕКОМПАНІЯ ""НОРМА-4""","73000, Херсонська обл., місто Херсон, Суворовський район, ВУЛИЦЯ ПОКРИШЕВА, будинок 16",+380552335005
22728989,"МКП КТ ""ТОНІС""","МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО КАБЕЛЬНОГО ТЕЛЕБАЧЕННЯ ""ТОНІС""","75101, Херсонська обл., Олешківський район, місто Олешки, ВУЛИЦЯ МИРУ, будинок 3",
